case_id,faa_ors,faa_asn,usgs_pr_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat
3015259,06-002572,2004-AWP-1957-OE,2638,CA,Kern County,6029,Coram Energy LLC,2005,6,9,GE Wind,1.7-77,1500,65,77,4656.63,103.5,3,3,1/1/2012,NAIP,-118.34279,35.063293
3015260,06-002573,2004-AWP-1958-OE,2643,CA,Kern County,6029,Coram Energy LLC,2005,6,9,GE Wind,1.7-77,1500,65,77,4656.63,103.5,3,3,1/1/2012,NAIP,-118.34039,35.064194
3015258,06-002571,2004-AWP-1956-OE,2631,CA,Kern County,6029,Coram Energy LLC,2005,6,9,GE Wind,1.7-77,1500,65,77,4656.63,103.5,3,3,1/1/2012,NAIP,-118.34409,35.061497
3048516,06-020388,2013-WTW-8460-OE,2628,CA,Kern County,6029,Coram Energy LLC,2005,6,9,missing,missing,-9999,-9999,-9999,-9999,100.6,1,3,1/1/2012,NAIP,-118.32648,35.061096
3070007,06-020383,2006-AWP-132-OE,2633,CA,Kern County,6029,Coram Energy LLC,2005,6,9,GE Wind,1.7-77,1500,65,77,4656.63,103.5,3,3,11/28/2017,Digital Globe,-118.34991,35.061588
3014653,06-020372,2003-AWP-4063-OE,2651,CA,Kern County,6029,Coram Energy LLC,2005,6,9,GE Wind,EW 1.5S,1500,-9999,-9999,-9999,100.6,2,3,1/1/2012,NAIP,-118.32479,35.065594
3020520,06-020382,2006-AWP-133-OE,2634,CA,Kern County,6029,Coram Energy LLC,2005,6,9,GE Wind,1.7-77,1500,65,77,4656.63,103.5,3,3,1/1/2012,NAIP,-118.34809,35.061596
3020518,06-020384,2006-AWP-131-OE,2629,CA,Kern County,6029,Coram Energy LLC,2005,6,9,GE Wind,1.7-77,1500,65,77,4656.63,103.5,3,3,1/1/2012,NAIP,-118.35179,35.060993
3020566,06-003091,2006-AWP-2531-OE,11971,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.65108,37.773594
3020547,06-002989,2006-AWP-2511-OE,11955,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.61979,37.749496
3020555,06-002983,2006-AWP-2519-OE,11961,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.61899,37.764996
3020553,06-002905,2006-AWP-2517-OE,11963,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.62119,37.765396
3020551,06-002986,2006-AWP-2515-OE,11958,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.61919,37.754494
3020567,06-003090,2006-AWP-2532-OE,11970,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.65039,37.772797
3020542,06-002993,2006-AWP-2506-OE,8436,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.62549,37.746796
3020570,06-003095,2006-AWP-2535-OE,11967,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.64769,37.771397
3020562,06-003093,2006-AWP-2527-OE,11974,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.63348,37.776394
3020559,06-003089,2006-AWP-2524-OE,11977,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.63528,37.778896
3020545,06-002991,2006-AWP-2509-OE,11949,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.61959,37.744495
3020546,06-002990,2006-AWP-2510-OE,11956,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.62038,37.750195
3020549,06-002988,2006-AWP-2513-OE,11960,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.62259,37.758694
3020569,06-003098,2006-AWP-2534-OE,11968,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.64879,37.771694
3020565,06-003092,2006-AWP-2530-OE,11973,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.65349,37.774796
3020550,06-002987,2006-AWP-2514-OE,11959,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.62029,37.754894
3020541,06-003096,2006-AWP-2505-OE,11953,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.62559,37.747597
3007426,missing,missing,8074,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.61488,37.763393
3020557,06-002980,2006-AWP-2522-OE,11965,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.63409,37.769196
3020563,06-002903,2006-AWP-2528-OE,11975,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.65829,37.776596
3020544,06-002904,2006-AWP-2508-OE,11950,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.62048,37.745193
3020568,06-003088,2006-AWP-2533-OE,11969,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.64979,37.772095
3070068,missing,2006-AWP-2525-OE,8021,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,8/25/2017,Digital Globe,-121.63423,37.778114
3020543,06-002992,2006-AWP-2507-OE,8437,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.62508,37.745895
3020564,06-002978,2006-AWP-2529-OE,11972,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.65819,37.774593
3020561,06-003094,2006-AWP-2526-OE,11976,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.63348,37.777496
3020554,06-002984,2006-AWP-2518-OE,11962,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.62009,37.765293
3020552,06-002985,2006-AWP-2516-OE,11957,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.61799,37.753994
3020558,06-002979,2006-AWP-2523-OE,11964,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.63369,37.768394
3020556,06-002981,2006-AWP-2521-OE,11966,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.63379,37.770096
3020548,06-003097,2006-AWP-2512-OE,11954,CA,Alameda County,6001,Diablo Winds,2004,31,20.46,Vestas,V47-0.66,660,60,47,1734.94,83.5,3,3,1/1/2012,NAIP,-121.61869,37.748795
3020591,06-020094,2006-AWP-4075-OE,13675,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.54709,33.937897
3020571,06-020085,2006-AWP-4043-OE,13699,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.58488,33.944595
3020593,06-020092,2006-AWP-4077-OE,13668,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.54709,33.935993
3020590,06-020086,2006-AWP-4074-OE,13680,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.54709,33.938896
3020588,06-020087,2006-AWP-4072-OE,13688,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.54739,33.940895
3020584,06-020078,2006-AWP-4064-OE,13687,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.55419,33.940895
3020583,06-020077,2006-AWP-4063-OE,13690,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.55419,33.941795
3020574,06-020054,2006-AWP-4046-OE,13678,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.58339,33.938694
3020595,06-021360,2006-AWP-4079-OE,13630,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.56919,33.917397
3020587,06-020068,2006-AWP-4069-OE,13696,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.54839,33.943893
3025460,06-020071,2007-AWP-4094-OE,13681,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.59189,33.939297
3020598,06-020038,2006-AWP-4082-OE,13613,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.56779,33.914894
3020597,06-020037,2006-AWP-4081-OE,13619,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.56829,33.915695
3025456,06-020043,2007-AWP-4090-OE,13695,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.59099,33.943295
3025454,06-020041,2007-AWP-4088-OE,13703,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.59048,33.945293
3025458,06-020039,2007-AWP-4092-OE,13689,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.59149,33.941296
3025466,06-003212,2007-AWP-4102-OE,13704,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.55929,33.945595
3025462,06-020069,2007-AWP-4096-OE,13673,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.59238,33.937294
3020577,06-020066,2006-AWP-4049-OE,13669,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.58339,33.936195
3020575,06-020052,2006-AWP-4047-OE,13676,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.58369,33.937897
3020572,06-020084,2006-AWP-4044-OE,13686,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.58319,33.940395
3070069,06-020083,2006-AWP-4045-OE,13682,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,10/15/2017,Digital Globe,-116.58347,33.939552
3020578,06-020065,2006-AWP-4050-OE,13667,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.58329,33.935295
3025457,06-020473,2007-AWP-4091-OE,13692,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.59119,33.942295
3025463,06-020046,2007-AWP-4099-OE,13701,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.54839,33.944794
3020579,06-020055,2006-AWP-4051-OE,13702,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.57819,33.945194
3020585,06-020079,2006-AWP-4065-OE,13670,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.55639,33.936195
3025471,06-020049,2007-AWP-6679-OE,13679,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.55989,33.938694
3025470,06-020048,2007-AWP-6678-OE,13685,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.56129,33.940296
3025461,06-020070,2007-AWP-4095-OE,13677,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.59219,33.938293
3020580,06-020051,2006-AWP-4052-OE,13697,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.57838,33.943996
3020582,06-020076,2006-AWP-4062-OE,13693,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.55419,33.942795
3020586,06-020067,2006-AWP-4066-OE,13666,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.55659,33.935295
3025464,06-020047,2007-AWP-4100-OE,13694,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.54839,33.942795
3020576,06-020053,2006-AWP-4048-OE,13672,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.58359,33.936996
3025459,06-020072,2007-AWP-4093-OE,13684,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.59169,33.940296
3020592,06-020093,2006-AWP-4076-OE,13671,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.54709,33.936893
3020581,06-020075,2006-AWP-4056-OE,13700,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.55939,33.944695
3025467,06-003210,2007-AWP-4103-OE,13674,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.55859,33.937794
3025465,06-020090,2007-AWP-4101-OE,13691,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.54809,33.941795
3020594,06-020091,2006-AWP-4078-OE,13665,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.54709,33.934994
3070105,06-020042,2006-AWP-4083-OE,13607,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,7/28/2017,Digital Globe,-116.56731,33.914017
3020589,06-020088,2006-AWP-4073-OE,13683,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.54719,33.939995
3020596,06-020073,2006-AWP-4080-OE,13624,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.56869,33.916595
3025455,06-020040,2007-AWP-4089-OE,13698,CA,Riverside County,6065,Dillon,2008,45,45,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,3,3,missing,Digital Globe,-116.59069,33.944393
3029377,06-021370,2008-WTW-7291-OE,13540,CA,Riverside County,6065,Edom Hills (repower),2008,8,20,Clipper,C93,2500,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-116.47108,33.882694
3029380,06-021363,2008-WTW-7294-OE,13535,CA,Riverside County,6065,Edom Hills (repower),2008,8,20,Clipper,C93,2500,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-116.46099,33.881794
3029378,06-021369,2008-WTW-7292-OE,13554,CA,Riverside County,6065,Edom Hills (repower),2008,8,20,Clipper,C93,2500,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-116.45988,33.885094
3029382,06-021361,2008-WTW-7296-OE,13520,CA,Riverside County,6065,Edom Hills (repower),2008,8,20,Clipper,C93,2500,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-116.46159,33.878494
3029376,06-021371,2008-WTW-7290-OE,13551,CA,Riverside County,6065,Edom Hills (repower),2008,8,20,Clipper,C93,2500,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-116.46769,33.884495
3029381,06-021362,2008-WTW-7295-OE,13526,CA,Riverside County,6065,Edom Hills (repower),2008,8,20,Clipper,C93,2500,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-116.46119,33.880096
3029379,06-021364,2008-WTW-7293-OE,13542,CA,Riverside County,6065,Edom Hills (repower),2008,8,20,Clipper,C93,2500,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-116.45969,33.883293
3029375,06-021372,2008-WTW-7289-OE,13560,CA,Riverside County,6065,Edom Hills (repower),2008,8,20,Clipper,C93,2500,80,93,6792.91,126.5,3,3,1/1/2012,NAIP,-116.46799,33.886295
3040085,06-022141,2011-WTW-11924-OE,13315,CA,Solano County,6095,Anheuser-Busch Fairfield,2011,1,1.5,GE Wind,GE1.5-77,1500,65,77,4656.63,103.6,3,3,missing,Bing Maps Aerial,-122.08929,38.232296
3048446,06-037710,2013-WTW-7671-OE,-9999,CA,Solano County,6095,Anheuser-Busch Fairfield,2014,1,1.85,GE Wind,GE1.85-82.5,1850,80,82.5,5345.62,121.3,3,3,8/19/2017,Digital Globe,-122.09208,38.233505
3020617,06-020013,2006-AWP-4675-OE,13572,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.902695
3020622,06-020026,2006-AWP-4680-OE,13579,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.905094
3020616,06-020014,2006-AWP-4674-OE,13571,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.902294
3020620,06-020017,2006-AWP-4678-OE,13576,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.904194
3020618,06-020015,2006-AWP-4676-OE,13573,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.903194
3020623,06-020027,2006-AWP-4681-OE,13581,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.905594
3020625,06-020032,2006-AWP-4683-OE,13585,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.906593
3020619,06-020016,2006-AWP-4677-OE,13574,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.903694
3020626,06-020019,2006-AWP-4684-OE,13586,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.907097
3020621,06-020018,2006-AWP-4679-OE,13578,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.904694
3020627,06-020020,2006-AWP-4685-OE,13588,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.907494
3020628,06-020031,2006-AWP-4686-OE,13590,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.907993
3020624,06-020028,2006-AWP-4682-OE,13583,CA,Riverside County,6065,Garnet Wind Project,2009,13,6.5,NedWind,40/500,500,39.5,40,1256.64,59.4,3,3,missing,Digital Globe,-116.58249,33.906094
3048243,06-037630,2013-WTW-6155-OE,-9999,CA,San Diego County,6073,Golden Acorn Casino,2014,1,1.85,GE Wind,GE1.85-82.5,1850,80,82.5,5345.62,121.3,3,3,1/5/2018,Digital Globe,-116.35132,32.701496
3054037,06-038232,2015-WTW-10918-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/25/2017,Digital Globe,-121.64351,37.713177
3054025,06-038231,2015-WTW-10823-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/25/2017,Digital Globe,-121.64328,37.718567
3050484,06-038435,2014-WTW-2834-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/5/2017,Digital Globe,-121.62778,37.723846
3054065,06-038250,2015-WTW-11824-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/25/2017,Digital Globe,-121.67429,37.715416
3055811,06-038300,2015-WTW-9647-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/25/2017,Digital Globe,-121.60482,37.726204
3054014,06-038381,2015-WTW-10643-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/25/2017,Digital Globe,-121.62562,37.703976
3053967,06-038350,2015-WTW-10397-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/5/2017,Digital Globe,-121.6217,37.723194
3054058,06-038249,2015-WTW-11489-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/25/2017,Digital Globe,-121.66022,37.712166
3055814,06-038301,2015-WTW-9758-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/5/2017,Digital Globe,-121.61459,37.728054
3054063,06-038440,2015-WTW-11519-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/25/2017,Digital Globe,-121.62434,37.710613
3050482,06-038251,2014-WTW-2816-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/25/2017,Digital Globe,-121.64838,37.714005
3054043,06-038434,2015-WTW-10992-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/5/2017,Digital Globe,-121.61448,37.718826
3054067,06-038248,2015-WTW-11826-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/25/2017,Digital Globe,-121.66983,37.712326
3050487,06-038298,2014-WTW-2849-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/5/2017,Digital Globe,-121.60194,37.723057
3054038,06-038237,2015-WTW-10919-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,8/25/2017,Digital Globe,-121.63692,37.713715
3054041,06-038233,2015-WTW-10990-OE,-9999,CA,Alameda County,6001,Golden Hills,2015,48,85.9,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,3,3,9/1/2017,Digital Globe,-121.65791,37.705585
